ID_Pago,ID_Poliza,Fecha_Pago,Monto_Pago,Estado_Pago,Metodo_Pago
PAG-03701,POL-0463,2024-09-21,124.7,Completado,Efectivo
PAG-03702,POL-0463,2024-10-21,124.7,Completado,Tarjeta
PAG-03703,POL-0463,2024-11-20,124.7,Completado,Tarjeta
PAG-03704,POL-0463,2024-12-20,124.7,Completado,Transferencia
PAG-03705,POL-0463,2025-01-19,124.7,Completado,Efectivo
PAG-03706,POL-0463,2025-02-18,124.7,Pendiente,Tarjeta
PAG-03707,POL-0463,2025-03-20,124.7,Completado,Tarjeta
PAG-03708,POL-0463,2025-04-19,124.7,Completado,Transferencia
PAG-03709,POL-0463,2025-05-19,124.7,Completado,Tarjeta
PAG-03710,POL-0463,2025-06-18,124.7,Completado,Tarjeta
PAG-03711,POL-0463,2025-07-18,124.7,Completado,Efectivo
PAG-03712,POL-0463,2025-08-17,124.7,Completado,Efectivo
PAG-03713,POL-0463,2025-09-16,124.7,Completado,Transferencia
PAG-03714,POL-0465,2024-01-16,299.44,Completado,Efectivo
PAG-03715,POL-0465,2024-02-15,299.44,Completado,Transferencia
PAG-03716,POL-0465,2024-03-16,299.44,Completado,Tarjeta
PAG-03717,POL-0465,2024-04-15,299.44,Completado,Transferencia
PAG-03718,POL-0465,2024-05-15,299.44,Completado,Efectivo
PAG-03719,POL-0465,2024-06-14,299.44,Completado,Transferencia
PAG-03720,POL-0465,2024-07-14,299.44,Completado,Efectivo
PAG-03721,POL-0465,2024-08-13,299.44,Completado,Transferencia
PAG-03722,POL-0465,2024-09-12,299.44,Completado,Transferencia
PAG-03723,POL-0465,2024-10-12,299.44,Completado,Transferencia
PAG-03724,POL-0465,2024-11-11,299.44,Pendiente,Efectivo
PAG-03725,POL-0465,2024-12-11,299.44,Completado,Transferencia
PAG-03726,POL-0465,2025-01-10,299.44,Completado,Tarjeta
PAG-03727,POL-0466,2025-10-09,289.02,Completado,Tarjeta
PAG-03728,POL-0467,2024-02-09,151.2,Completado,Tarjeta
PAG-03729,POL-0467,2024-03-10,151.2,Completado,Transferencia
PAG-03730,POL-0467,2024-04-09,151.2,Completado,Tarjeta
PAG-03731,POL-0467,2024-05-09,151.2,Pendiente,Transferencia
PAG-03732,POL-0467,2024-06-08,151.2,Completado,Efectivo
PAG-03733,POL-0467,2024-07-08,151.2,Completado,Transferencia
PAG-03734,POL-0467,2024-08-07,151.2,Completado,Tarjeta
PAG-03735,POL-0467,2024-09-06,151.2,Completado,Efectivo
PAG-03736,POL-0467,2024-10-06,151.2,Completado,Tarjeta
PAG-03737,POL-0467,2024-11-05,151.2,Completado,Tarjeta
PAG-03738,POL-0467,2024-12-05,151.2,Completado,Transferencia
PAG-03739,POL-0467,2025-01-04,151.2,Completado,Transferencia
PAG-03740,POL-0467,2025-02-03,151.2,Completado,Efectivo
PAG-03741,POL-0468,2024-03-12,105.63,Completado,Efectivo
PAG-03742,POL-0468,2024-04-11,105.63,Completado,Transferencia
PAG-03743,POL-0468,2024-05-11,105.63,Completado,Efectivo
PAG-03744,POL-0468,2024-06-10,105.63,Completado,Transferencia
PAG-03745,POL-0468,2024-07-10,105.63,Completado,Tarjeta
PAG-03746,POL-0468,2024-08-09,105.63,Completado,Tarjeta
PAG-03747,POL-0468,2024-09-08,105.63,Completado,Transferencia
PAG-03748,POL-0468,2024-10-08,105.63,Completado,Efectivo
PAG-03749,POL-0468,2024-11-07,105.63,Completado,Transferencia
PAG-03750,POL-0468,2024-12-07,105.63,Completado,Tarjeta
PAG-03751,POL-0468,2025-01-06,105.63,Completado,Transferencia
PAG-03752,POL-0468,2025-02-05,105.63,Completado,Efectivo
PAG-03753,POL-0468,2025-03-07,105.63,Completado,Transferencia
PAG-03754,POL-0469,2024-07-26,194.04,Completado,Tarjeta
PAG-03755,POL-0469,2024-08-25,194.04,Completado,Efectivo
PAG-03756,POL-0469,2024-09-24,194.04,Completado,Transferencia
PAG-03757,POL-0469,2024-10-24,194.04,Pendiente,Tarjeta
PAG-03758,POL-0469,2024-11-23,194.04,Pendiente,Efectivo
PAG-03759,POL-0469,2024-12-23,194.04,Completado,Tarjeta
PAG-03760,POL-0469,2025-01-22,194.04,Completado,Efectivo
PAG-03761,POL-0469,2025-02-21,194.04,Completado,Efectivo
PAG-03762,POL-0469,2025-03-23,194.04,Pendiente,Tarjeta
PAG-03763,POL-0469,2025-04-22,194.04,Completado,Efectivo
PAG-03764,POL-0469,2025-05-22,194.04,Completado,Efectivo
PAG-03765,POL-0469,2025-06-21,194.04,Completado,Efectivo
PAG-03766,POL-0469,2025-07-21,194.04,Completado,Efectivo
PAG-03767,POL-0470,2023-11-30,246.2,Completado,Efectivo
PAG-03768,POL-0470,2023-12-30,246.2,Completado,Efectivo
PAG-03769,POL-0470,2024-01-29,246.2,Completado,Tarjeta
PAG-03770,POL-0470,2024-02-28,246.2,Completado,Tarjeta
PAG-03771,POL-0470,2024-03-29,246.2,Completado,Transferencia
PAG-03772,POL-0470,2024-04-28,246.2,Completado,Transferencia
PAG-03773,POL-0470,2024-05-28,246.2,Completado,Transferencia
PAG-03774,POL-0470,2024-06-27,246.2,Completado,Efectivo
PAG-03775,POL-0470,2024-07-27,246.2,Completado,Efectivo
PAG-03776,POL-0470,2024-08-26,246.2,Completado,Efectivo
PAG-03777,POL-0470,2024-09-25,246.2,Completado,Tarjeta
PAG-03778,POL-0470,2024-10-25,246.2,Completado,Efectivo
PAG-03779,POL-0470,2024-11-24,246.2,Completado,Tarjeta
PAG-03780,POL-0471,2025-10-08,91.74,Completado,Efectivo
PAG-03781,POL-0472,2024-09-02,144.83,Completado,Transferencia
PAG-03782,POL-0472,2024-10-02,144.83,Completado,Tarjeta
PAG-03783,POL-0472,2024-11-01,144.83,Pendiente,Tarjeta
PAG-03784,POL-0472,2024-12-01,144.83,Completado,Transferencia
PAG-03785,POL-0472,2024-12-31,144.83,Completado,Transferencia
PAG-03786,POL-0472,2025-01-30,144.83,Completado,Efectivo
PAG-03787,POL-0472,2025-03-01,144.83,Completado,Efectivo
PAG-03788,POL-0472,2025-03-31,144.83,Completado,Tarjeta
PAG-03789,POL-0472,2025-04-30,144.83,Completado,Transferencia
PAG-03790,POL-0472,2025-05-30,144.83,Completado,Efectivo
PAG-03791,POL-0472,2025-06-29,144.83,Completado,Transferencia
PAG-03792,POL-0472,2025-07-29,144.83,Completado,Transferencia
PAG-03793,POL-0472,2025-08-28,144.83,Completado,Tarjeta
PAG-03794,POL-0473,2024-09-17,232.87,Pendiente,Transferencia
PAG-03795,POL-0473,2024-10-17,232.87,Completado,Transferencia
PAG-03796,POL-0473,2024-11-16,232.87,Completado,Transferencia
PAG-03797,POL-0473,2024-12-16,232.87,Pendiente,Transferencia
PAG-03798,POL-0473,2025-01-15,232.87,Completado,Transferencia
PAG-03799,POL-0473,2025-02-14,232.87,Pendiente,Tarjeta
PAG-03800,POL-0473,2025-03-16,232.87,Completado,Efectivo
PAG-03801,POL-0473,2025-04-15,232.87,Completado,Transferencia
PAG-03802,POL-0473,2025-05-15,232.87,Completado,Efectivo
PAG-03803,POL-0473,2025-06-14,232.87,Pendiente,Tarjeta
PAG-03804,POL-0473,2025-07-14,232.87,Completado,Tarjeta
PAG-03805,POL-0473,2025-08-13,232.87,Completado,Efectivo
PAG-03806,POL-0473,2025-09-12,232.87,Completado,Transferencia
PAG-03807,POL-0474,2025-04-22,293.76,Completado,Efectivo
PAG-03808,POL-0474,2025-05-22,293.76,Completado,Efectivo
PAG-03809,POL-0474,2025-06-21,293.76,Completado,Tarjeta
PAG-03810,POL-0474,2025-07-21,293.76,Completado,Tarjeta
PAG-03811,POL-0474,2025-08-20,293.76,Completado,Efectivo
PAG-03812,POL-0474,2025-09-19,293.76,Completado,Efectivo
PAG-03813,POL-0474,2025-10-19,293.76,Completado,Tarjeta
PAG-03814,POL-0475,2025-03-02,273.95,Completado,Tarjeta
PAG-03815,POL-0475,2025-04-01,273.95,Completado,Transferencia
PAG-03816,POL-0475,2025-05-01,273.95,Completado,Tarjeta
PAG-03817,POL-0475,2025-05-31,273.95,Completado,Efectivo
PAG-03818,POL-0475,2025-06-30,273.95,Completado,Tarjeta
PAG-03819,POL-0475,2025-07-30,273.95,Completado,Transferencia
PAG-03820,POL-0475,2025-08-29,273.95,Completado,Tarjeta
PAG-03821,POL-0475,2025-09-28,273.95,Completado,Tarjeta
PAG-03822,POL-0476,2024-05-13,276.0,Pendiente,Efectivo
PAG-03823,POL-0476,2024-06-12,276.0,Completado,Tarjeta
PAG-03824,POL-0476,2024-07-12,276.0,Completado,Efectivo
PAG-03825,POL-0476,2024-08-11,276.0,Completado,Efectivo
PAG-03826,POL-0476,2024-09-10,276.0,Pendiente,Transferencia
PAG-03827,POL-0476,2024-10-10,276.0,Completado,Efectivo
PAG-03828,POL-0476,2024-11-09,276.0,Completado,Efectivo
PAG-03829,POL-0476,2024-12-09,276.0,Completado,Transferencia
PAG-03830,POL-0476,2025-01-08,276.0,Pendiente,Efectivo
PAG-03831,POL-0476,2025-02-07,276.0,Completado,Efectivo
PAG-03832,POL-0476,2025-03-09,276.0,Pendiente,Efectivo
PAG-03833,POL-0476,2025-04-08,276.0,Pendiente,Transferencia
PAG-03834,POL-0476,2025-05-08,276.0,Completado,Tarjeta
PAG-03835,POL-0477,2024-10-28,201.6,Completado,Transferencia
PAG-03836,POL-0477,2024-11-27,201.6,Completado,Transferencia
PAG-03837,POL-0477,2024-12-27,201.6,Completado,Efectivo
PAG-03838,POL-0477,2025-01-26,201.6,Completado,Efectivo
PAG-03839,POL-0477,2025-02-25,201.6,Completado,Efectivo
PAG-03840,POL-0477,2025-03-27,201.6,Completado,Tarjeta
PAG-03841,POL-0477,2025-04-26,201.6,Pendiente,Transferencia
PAG-03842,POL-0477,2025-05-26,201.6,Completado,Efectivo
PAG-03843,POL-0477,2025-06-25,201.6,Completado,Transferencia
PAG-03844,POL-0477,2025-07-25,201.6,Completado,Tarjeta
PAG-03845,POL-0477,2025-08-24,201.6,Completado,Transferencia
PAG-03846,POL-0477,2025-09-23,201.6,Completado,Transferencia
PAG-03847,POL-0478,2023-11-15,98.95,Pendiente,Transferencia
PAG-03848,POL-0478,2023-12-15,98.95,Completado,Tarjeta
PAG-03849,POL-0478,2024-01-14,98.95,Completado,Transferencia
PAG-03850,POL-0478,2024-02-13,98.95,Pendiente,Transferencia
PAG-03851,POL-0478,2024-03-14,98.95,Completado,Efectivo
PAG-03852,POL-0478,2024-04-13,98.95,Completado,Tarjeta
PAG-03853,POL-0478,2024-05-13,98.95,Completado,Tarjeta
PAG-03854,POL-0478,2024-06-12,98.95,Completado,Transferencia
PAG-03855,POL-0478,2024-07-12,98.95,Completado,Tarjeta
PAG-03856,POL-0478,2024-08-11,98.95,Completado,Efectivo
PAG-03857,POL-0478,2024-09-10,98.95,Completado,Tarjeta
PAG-03858,POL-0478,2024-10-10,98.95,Completado,Efectivo
PAG-03859,POL-0478,2024-11-09,98.95,Completado,Efectivo
PAG-03860,POL-0479,2024-08-01,282.21,Completado,Efectivo
PAG-03861,POL-0479,2024-08-31,282.21,Completado,Tarjeta
PAG-03862,POL-0479,2024-09-30,282.21,Pendiente,Efectivo
PAG-03863,POL-0479,2024-10-30,282.21,Completado,Efectivo
PAG-03864,POL-0479,2024-11-29,282.21,Completado,Tarjeta
PAG-03865,POL-0479,2024-12-29,282.21,Completado,Efectivo
PAG-03866,POL-0479,2025-01-28,282.21,Completado,Tarjeta
PAG-03867,POL-0479,2025-02-27,282.21,Completado,Transferencia
PAG-03868,POL-0479,2025-03-29,282.21,Completado,Efectivo
PAG-03869,POL-0479,2025-04-28,282.21,Completado,Tarjeta
PAG-03870,POL-0479,2025-05-28,282.21,Pendiente,Efectivo
PAG-03871,POL-0479,2025-06-27,282.21,Completado,Efectivo
PAG-03872,POL-0479,2025-07-27,282.21,Completado,Transferencia
PAG-03873,POL-0481,2023-12-18,54.36,Completado,Efectivo
PAG-03874,POL-0481,2024-01-17,54.36,Completado,Transferencia
PAG-03875,POL-0481,2024-02-16,54.36,Completado,Efectivo
PAG-03876,POL-0481,2024-03-17,54.36,Completado,Tarjeta
PAG-03877,POL-0481,2024-04-16,54.36,Completado,Transferencia
PAG-03878,POL-0481,2024-05-16,54.36,Completado,Tarjeta
PAG-03879,POL-0481,2024-06-15,54.36,Completado,Transferencia
PAG-03880,POL-0481,2024-07-15,54.36,Completado,Tarjeta
PAG-03881,POL-0481,2024-08-14,54.36,Completado,Transferencia
PAG-03882,POL-0481,2024-09-13,54.36,Completado,Tarjeta
PAG-03883,POL-0481,2024-10-13,54.36,Completado,Efectivo
PAG-03884,POL-0481,2024-11-12,54.36,Completado,Tarjeta
PAG-03885,POL-0481,2024-12-12,54.36,Completado,Tarjeta
PAG-03886,POL-0483,2025-08-18,257.62,Completado,Transferencia
PAG-03887,POL-0483,2025-09-17,257.62,Completado,Tarjeta
PAG-03888,POL-0483,2025-10-17,257.62,Completado,Efectivo
PAG-03889,POL-0484,2025-05-30,283.27,Completado,Transferencia
PAG-03890,POL-0484,2025-06-29,283.27,Completado,Transferencia
PAG-03891,POL-0484,2025-07-29,283.27,Completado,Tarjeta
PAG-03892,POL-0484,2025-08-28,283.27,Completado,Tarjeta
PAG-03893,POL-0484,2025-09-27,283.27,Completado,Tarjeta
PAG-03894,POL-0485,2023-11-04,221.95,Completado,Tarjeta
PAG-03895,POL-0485,2023-12-04,221.95,Completado,Transferencia
PAG-03896,POL-0485,2024-01-03,221.95,Completado,Efectivo
PAG-03897,POL-0485,2024-02-02,221.95,Completado,Transferencia
PAG-03898,POL-0485,2024-03-03,221.95,Pendiente,Transferencia
PAG-03899,POL-0485,2024-04-02,221.95,Completado,Efectivo
PAG-03900,POL-0485,2024-05-02,221.95,Completado,Efectivo
PAG-03901,POL-0485,2024-06-01,221.95,Completado,Efectivo
PAG-03902,POL-0485,2024-07-01,221.95,Completado,Efectivo
PAG-03903,POL-0485,2024-07-31,221.95,Completado,Tarjeta
PAG-03904,POL-0485,2024-08-30,221.95,Completado,Efectivo
PAG-03905,POL-0485,2024-09-29,221.95,Completado,Transferencia
PAG-03906,POL-0485,2024-10-29,221.95,Completado,Transferencia
PAG-03907,POL-0487,2024-08-07,258.49,Completado,Tarjeta
PAG-03908,POL-0487,2024-09-06,258.49,Completado,Tarjeta
PAG-03909,POL-0487,2024-10-06,258.49,Completado,Tarjeta
PAG-03910,POL-0487,2024-11-05,258.49,Completado,Tarjeta
PAG-03911,POL-0487,2024-12-05,258.49,Completado,Efectivo
PAG-03912,POL-0487,2025-01-04,258.49,Completado,Tarjeta
PAG-03913,POL-0487,2025-02-03,258.49,Completado,Transferencia
PAG-03914,POL-0487,2025-03-05,258.49,Completado,Transferencia
PAG-03915,POL-0487,2025-04-04,258.49,Completado,Efectivo
PAG-03916,POL-0487,2025-05-04,258.49,Completado,Transferencia
PAG-03917,POL-0487,2025-06-03,258.49,Completado,Transferencia
PAG-03918,POL-0487,2025-07-03,258.49,Completado,Efectivo
PAG-03919,POL-0487,2025-08-02,258.49,Completado,Transferencia
PAG-03920,POL-0488,2025-01-24,244.08,Completado,Efectivo
PAG-03921,POL-0488,2025-02-23,244.08,Completado,Transferencia
PAG-03922,POL-0488,2025-03-25,244.08,Completado,Transferencia
PAG-03923,POL-0488,2025-04-24,244.08,Completado,Tarjeta
PAG-03924,POL-0488,2025-05-24,244.08,Completado,Efectivo
PAG-03925,POL-0488,2025-06-23,244.08,Completado,Efectivo
PAG-03926,POL-0488,2025-07-23,244.08,Completado,Efectivo
PAG-03927,POL-0488,2025-08-22,244.08,Completado,Efectivo
PAG-03928,POL-0488,2025-09-21,244.08,Completado,Efectivo
PAG-03929,POL-0488,2025-10-21,244.08,Completado,Efectivo
PAG-03930,POL-0489,2024-10-10,283.73,Pendiente,Tarjeta
PAG-03931,POL-0489,2024-11-09,283.73,Pendiente,Tarjeta
PAG-03932,POL-0489,2024-12-09,283.73,Completado,Tarjeta
PAG-03933,POL-0489,2025-01-08,283.73,Pendiente,Efectivo
PAG-03934,POL-0489,2025-02-07,283.73,Completado,Efectivo
PAG-03935,POL-0489,2025-03-09,283.73,Completado,Transferencia
PAG-03936,POL-0489,2025-04-08,283.73,Completado,Tarjeta
PAG-03937,POL-0489,2025-05-08,283.73,Completado,Efectivo
PAG-03938,POL-0489,2025-06-07,283.73,Completado,Transferencia
PAG-03939,POL-0489,2025-07-07,283.73,Completado,Tarjeta
PAG-03940,POL-0489,2025-08-06,283.73,Completado,Tarjeta
PAG-03941,POL-0489,2025-09-05,283.73,Completado,Tarjeta
PAG-03942,POL-0489,2025-10-05,283.73,Completado,Efectivo
PAG-03943,POL-0491,2025-05-02,90.67,Completado,Efectivo
PAG-03944,POL-0491,2025-06-01,90.67,Completado,Transferencia
PAG-03945,POL-0491,2025-07-01,90.67,Completado,Transferencia
PAG-03946,POL-0491,2025-07-31,90.67,Pendiente,Efectivo
PAG-03947,POL-0491,2025-08-30,90.67,Completado,Tarjeta
PAG-03948,POL-0491,2025-09-29,90.67,Pendiente,Tarjeta
PAG-03949,POL-0492,2025-02-17,93.19,Completado,Transferencia
PAG-03950,POL-0492,2025-03-19,93.19,Completado,Tarjeta
PAG-03951,POL-0492,2025-04-18,93.19,Completado,Tarjeta
PAG-03952,POL-0492,2025-05-18,93.19,Completado,Efectivo
PAG-03953,POL-0492,2025-06-17,93.19,Completado,Tarjeta
PAG-03954,POL-0492,2025-07-17,93.19,Completado,Efectivo
PAG-03955,POL-0492,2025-08-16,93.19,Completado,Tarjeta
PAG-03956,POL-0492,2025-09-15,93.19,Completado,Tarjeta
PAG-03957,POL-0492,2025-10-15,93.19,Completado,Tarjeta
PAG-03958,POL-0493,2023-11-20,26.61,Completado,Tarjeta
PAG-03959,POL-0493,2023-12-20,26.61,Completado,Tarjeta
PAG-03960,POL-0493,2024-01-19,26.61,Pendiente,Efectivo
PAG-03961,POL-0493,2024-02-18,26.61,Completado,Transferencia
PAG-03962,POL-0493,2024-03-19,26.61,Pendiente,Transferencia
PAG-03963,POL-0493,2024-04-18,26.61,Completado,Tarjeta
PAG-03964,POL-0493,2024-05-18,26.61,Completado,Tarjeta
PAG-03965,POL-0493,2024-06-17,26.61,Completado,Efectivo
PAG-03966,POL-0493,2024-07-17,26.61,Completado,Tarjeta
PAG-03967,POL-0493,2024-08-16,26.61,Completado,Tarjeta
PAG-03968,POL-0493,2024-09-15,26.61,Completado,Efectivo
PAG-03969,POL-0493,2024-10-15,26.61,Completado,Tarjeta
PAG-03970,POL-0493,2024-11-14,26.61,Completado,Transferencia
PAG-03971,POL-0494,2025-08-25,194.27,Completado,Efectivo
PAG-03972,POL-0494,2025-09-24,194.27,Completado,Transferencia
PAG-03973,POL-0495,2023-12-07,260.59,Completado,Tarjeta
PAG-03974,POL-0495,2024-01-06,260.59,Completado,Efectivo
PAG-03975,POL-0495,2024-02-05,260.59,Completado,Tarjeta
PAG-03976,POL-0495,2024-03-06,260.59,Completado,Transferencia
PAG-03977,POL-0495,2024-04-05,260.59,Completado,Transferencia
PAG-03978,POL-0495,2024-05-05,260.59,Completado,Tarjeta
PAG-03979,POL-0495,2024-06-04,260.59,Completado,Tarjeta
PAG-03980,POL-0495,2024-07-04,260.59,Completado,Efectivo
PAG-03981,POL-0495,2024-08-03,260.59,Completado,Tarjeta
PAG-03982,POL-0495,2024-09-02,260.59,Completado,Tarjeta
PAG-03983,POL-0495,2024-10-02,260.59,Pendiente,Transferencia
PAG-03984,POL-0495,2024-11-01,260.59,Completado,Transferencia
PAG-03985,POL-0495,2024-12-01,260.59,Completado,Transferencia
PAG-03986,POL-0496,2024-08-19,26.3,Completado,Transferencia
PAG-03987,POL-0496,2024-09-18,26.3,Completado,Tarjeta
PAG-03988,POL-0496,2024-10-18,26.3,Completado,Efectivo
PAG-03989,POL-0496,2024-11-17,26.3,Completado,Efectivo
PAG-03990,POL-0496,2024-12-17,26.3,Completado,Efectivo
PAG-03991,POL-0496,2025-01-16,26.3,Completado,Efectivo
PAG-03992,POL-0496,2025-02-15,26.3,Completado,Transferencia
PAG-03993,POL-0496,2025-03-17,26.3,Completado,Transferencia
PAG-03994,POL-0496,2025-04-16,26.3,Completado,Tarjeta
PAG-03995,POL-0496,2025-05-16,26.3,Completado,Tarjeta
PAG-03996,POL-0496,2025-06-15,26.3,Completado,Tarjeta
PAG-03997,POL-0496,2025-07-15,26.3,Completado,Transferencia
PAG-03998,POL-0496,2025-08-14,26.3,Completado,Tarjeta
PAG-03999,POL-0499,2024-04-12,78.95,Completado,Efectivo
PAG-04000,POL-0499,2024-05-12,78.95,Completado,Transferencia
PAG-04001,POL-0499,2024-06-11,78.95,Completado,Efectivo
PAG-04002,POL-0499,2024-07-11,78.95,Completado,Tarjeta
PAG-04003,POL-0499,2024-08-10,78.95,Pendiente,Efectivo
PAG-04004,POL-0499,2024-09-09,78.95,Completado,Transferencia
PAG-04005,POL-0499,2024-10-09,78.95,Completado,Tarjeta
PAG-04006,POL-0499,2024-11-08,78.95,Completado,Tarjeta
PAG-04007,POL-0499,2024-12-08,78.95,Completado,Tarjeta
PAG-04008,POL-0499,2025-01-07,78.95,Pendiente,Tarjeta
PAG-04009,POL-0499,2025-02-06,78.95,Completado,Efectivo
PAG-04010,POL-0499,2025-03-08,78.95,Completado,Transferencia
PAG-04011,POL-0499,2025-04-07,78.95,Completado,Efectivo
PAG-04012,POL-0500,2025-02-09,78.82,Completado,Tarjeta
PAG-04013,POL-0500,2025-03-11,78.82,Completado,Tarjeta
PAG-04014,POL-0500,2025-04-10,78.82,Pendiente,Transferencia
PAG-04015,POL-0500,2025-05-10,78.82,Completado,Tarjeta
PAG-04016,POL-0500,2025-06-09,78.82,Completado,Transferencia
PAG-04017,POL-0500,2025-07-09,78.82,Pendiente,Tarjeta
PAG-04018,POL-0500,2025-08-08,78.82,Completado,Efectivo
PAG-04019,POL-0500,2025-09-07,78.82,Completado,Transferencia
PAG-04020,POL-0500,2025-10-07,78.82,Completado,Efectivo
PAG-04021,POL-0501,2024-09-02,234.11,Completado,Tarjeta
PAG-04022,POL-0501,2024-10-02,234.11,Completado,Efectivo
PAG-04023,POL-0501,2024-11-01,234.11,Completado,Transferencia
PAG-04024,POL-0501,2024-12-01,234.11,Completado,Tarjeta
PAG-04025,POL-0501,2024-12-31,234.11,Completado,Efectivo
PAG-04026,POL-0501,2025-01-30,234.11,Completado,Efectivo
PAG-04027,POL-0501,2025-03-01,234.11,Completado,Tarjeta
PAG-04028,POL-0501,2025-03-31,234.11,Completado,Efectivo
PAG-04029,POL-0501,2025-04-30,234.11,Completado,Tarjeta
PAG-04030,POL-0501,2025-05-30,234.11,Completado,Efectivo
PAG-04031,POL-0501,2025-06-29,234.11,Completado,Tarjeta
PAG-04032,POL-0501,2025-07-29,234.11,Completado,Transferencia
PAG-04033,POL-0501,2025-08-28,234.11,Pendiente,Transferencia
PAG-04034,POL-0503,2024-02-27,103.21,Completado,Efectivo
PAG-04035,POL-0503,2024-03-28,103.21,Completado,Efectivo
PAG-04036,POL-0503,2024-04-27,103.21,Completado,Transferencia
PAG-04037,POL-0503,2024-05-27,103.21,Completado,Efectivo
PAG-04038,POL-0503,2024-06-26,103.21,Completado,Transferencia
PAG-04039,POL-0503,2024-07-26,103.21,Completado,Efectivo
PAG-04040,POL-0503,2024-08-25,103.21,Completado,Transferencia
PAG-04041,POL-0503,2024-09-24,103.21,Completado,Tarjeta
PAG-04042,POL-0503,2024-10-24,103.21,Completado,Tarjeta
PAG-04043,POL-0503,2024-11-23,103.21,Completado,Efectivo
PAG-04044,POL-0503,2024-12-23,103.21,Completado,Efectivo
PAG-04045,POL-0503,2025-01-22,103.21,Pendiente,Tarjeta
PAG-04046,POL-0503,2025-02-21,103.21,Completado,Transferencia
PAG-04047,POL-0504,2024-09-06,143.7,Completado,Efectivo
PAG-04048,POL-0504,2024-10-06,143.7,Completado,Transferencia
PAG-04049,POL-0504,2024-11-05,143.7,Completado,Efectivo
PAG-04050,POL-0504,2024-12-05,143.7,Completado,Efectivo
PAG-04051,POL-0504,2025-01-04,143.7,Completado,Transferencia
PAG-04052,POL-0504,2025-02-03,143.7,Completado,Efectivo
PAG-04053,POL-0504,2025-03-05,143.7,Completado,Efectivo
PAG-04054,POL-0504,2025-04-04,143.7,Pendiente,Tarjeta
PAG-04055,POL-0504,2025-05-04,143.7,Completado,Efectivo
PAG-04056,POL-0504,2025-06-03,143.7,Completado,Efectivo
PAG-04057,POL-0504,2025-07-03,143.7,Completado,Tarjeta
PAG-04058,POL-0504,2025-08-02,143.7,Completado,Tarjeta
PAG-04059,POL-0504,2025-09-01,143.7,Completado,Transferencia
PAG-04060,POL-0506,2024-06-14,29.96,Completado,Transferencia
PAG-04061,POL-0506,2024-07-14,29.96,Completado,Transferencia
PAG-04062,POL-0506,2024-08-13,29.96,Completado,Efectivo
PAG-04063,POL-0506,2024-09-12,29.96,Completado,Transferencia
PAG-04064,POL-0506,2024-10-12,29.96,Completado,Transferencia
PAG-04065,POL-0506,2024-11-11,29.96,Completado,Transferencia
PAG-04066,POL-0506,2024-12-11,29.96,Completado,Tarjeta
PAG-04067,POL-0506,2025-01-10,29.96,Completado,Transferencia
PAG-04068,POL-0506,2025-02-09,29.96,Completado,Tarjeta
PAG-04069,POL-0506,2025-03-11,29.96,Completado,Transferencia
PAG-04070,POL-0506,2025-04-10,29.96,Pendiente,Transferencia
PAG-04071,POL-0506,2025-05-10,29.96,Completado,Transferencia
PAG-04072,POL-0506,2025-06-09,29.96,Completado,Transferencia
PAG-04073,POL-0507,2024-07-01,120.38,Completado,Efectivo
PAG-04074,POL-0507,2024-07-31,120.38,Completado,Tarjeta
PAG-04075,POL-0507,2024-08-30,120.38,Pendiente,Efectivo
PAG-04076,POL-0507,2024-09-29,120.38,Completado,Efectivo
PAG-04077,POL-0507,2024-10-29,120.38,Completado,Tarjeta
PAG-04078,POL-0507,2024-11-28,120.38,Completado,Efectivo
